"county_id","county_name","district_id","district_name","line_desc","year_1","year_2","year_3","year_4","year_5"
39,"Union",0310,"Berkeley Heights Twp","Classroom-Salaries and Benefits",9854,9829,10784,11000,10882
39,"Union",0310,"Berkeley Heights Twp","Classroom-General Supplies and Textbooks",185,193,134,147,177
39,"Union",0310,"Berkeley Heights Twp","Classroom-Purchased Services",261,293,233,229,314
39,"Union",0310,"Berkeley Heights Twp","Total Support Services",2630,2678,3002,3030,3140
39,"Union",0310,"Berkeley Heights Twp","Support Services-Salaries and Benefits",2529,2596,2916,2924,3037
39,"Union",0310,"Berkeley Heights Twp","Total Administrative Costs",1814,1879,2017,2084,2047
39,"Union",0310,"Berkeley Heights Twp","Administration Salaries and Benefits",1440,1455,1603,1602,1594
39,"Union",0310,"Berkeley Heights Twp","Total Operations and Maintenance of Plant",1576,1585,1674,1687,1709
39,"Union",0310,"Berkeley Heights Twp","Operations and Maintenance-Salaries and Benefits",1044,1045,1105,1073,1115
39,"Union",0310,"Berkeley Heights Twp","Board Contribution to Food Services",0,0,0,0,0
39,"Union",0310,"Berkeley Heights Twp","Total Extracurricular Costs",620,641,694,683,700
39,"Union",0310,"Berkeley Heights Twp","Total Equipment Costs",16,25,0,31,19
39,"Union",0310,"Berkeley Heights Twp","Legal Costs",22,27,32,38,34
39,"Union",0310,"Berkeley Heights Twp","Employee Benefits as a percentage of salaries","26.49%","26.04%","29.37%","27.78%","28.35%"
39,"Union",0850,"Clark Twp","Total Budgetary Comparative Per Pupil Cost",12583,13426,14267,15039,15512
39,"Union",0850,"Clark Twp","Total Classroom Instruction",7934,8363,8470,8961,9009
39,"Union",0850,"Clark Twp","Classroom-Salaries and Benefits",7565,8024,8079,8549,8501
39,"Union",0850,"Clark Twp","Classroom-General Supplies and Textbooks",114,139,153,161,209
39,"Union",0850,"Clark Twp","Classroom-Purchased Services",255,199,238,251,299
39,"Union",0850,"Clark Twp","Total Support Services",1587,1726,1786,1846,2198
39,"Union",0850,"Clark Twp","Support Services-Salaries and Benefits",1445,1534,1537,1585,1926
39,"Union",0850,"Clark Twp","Total Administrative Costs",1378,1472,1577,1665,1657
39,"Union",0850,"Clark Twp","Administration Salaries and Benefits",1169,1292,1352,1424,1401
39,"Union",0850,"Clark Twp","Total Operations and Maintenance of Plant",1318,1507,2050,2161,2175
39,"Union",0850,"Clark Twp","Operations and Maintenance-Salaries and Benefits",489,521,481,510,578
39,"Union",0850,"Clark Twp","Board Contribution to Food Services",0,0,0,0,0
39,"Union",0850,"Clark Twp","Total Extracurricular Costs",360,353,371,392,462
39,"Union",0850,"Clark Twp","Total Equipment Costs",39,39,271,253,48
39,"Union",0850,"Clark Twp","Legal Costs",33,39,26,31,38
39,"Union",0850,"Clark Twp","Employee Benefits as a percentage of salaries","25.55%","27.63%","31.54%","31.54%","30.68%"
39,"Union",0980,"Cranford Twp","Total Budgetary Comparative Per Pupil Cost",14978,15629,15915,16069,16132
39,"Union",0980,"Cranford Twp","Total Classroom Instruction",9111,9456,9587,9579,9681
39,"Union",0980,"Cranford Twp","Classroom-Salaries and Benefits",8762,9110,9225,9197,9238
39,"Union",0980,"Cranford Twp","Classroom-General Supplies and Textbooks",210,209,231,237,310
39,"Union",0980,"Cranford Twp","Classroom-Purchased Services",140,138,131,145,133
39,"Union",0980,"Cranford Twp","Total Support Services",2382,2518,2581,2617,2662
39,"Union",0980,"Cranford Twp","Support Services-Salaries and Benefits",2129,2226,2346,2301,2400
39,"Union",0980,"Cranford Twp","Total Administrative Costs",1637,1700,1722,1753,1744
39,"Union",0980,"Cranford Twp","Administration Salaries and Benefits",1458,1499,1524,1536,1529
39,"Union",0980,"Cranford Twp","Total Operations and Maintenance of Plant",1471,1567,1616,1702,1640
39,"Union",0980,"Cranford Twp","Operations and Maintenance-Salaries and Benefits",951,966,998,1016,1007
39,"Union",0980,"Cranford Twp","Board Contribution to Food Services",0,0,0,0,0
39,"Union",0980,"Cranford Twp","Total Extracurricular Costs",358,370,389,399,386
39,"Union",0980,"Cranford Twp","Total Equipment Costs",24,30,0,8,0
39,"Union",0980,"Cranford Twp","Legal Costs",42,57,38,49,49
39,"Union",0980,"Cranford Twp","Employee Benefits as a percentage of salaries","33.44%","33.34%","33.42%","32.23%","29.59%"
39,"Union",1320,"Elizabeth City","Total Budgetary Comparative Per Pupil Cost",15738,16207,16615,17021,16980
39,"Union",1320,"Elizabeth City","Total Classroom Instruction",9575,9872,10159,10399,10461
39,"Union",1320,"Elizabeth City","Classroom-Salaries and Benefits",9002,9291,9523,9751,9856
39,"Union",1320,"Elizabeth City","Classroom-General Supplies and Textbooks",285,223,278,278,254
39,"Union",1320,"Elizabeth City","Classroom-Purchased Services",288,358,357,371,352
39,"Union",1320,"Elizabeth City","Total Support Services",2323,2431,2472,2551,2490
39,"Union",1320,"Elizabeth City","Support Services-Salaries and Benefits",2094,2187,2177,2219,2156
39,"Union",1320,"Elizabeth City","Total Administrative Costs",1299,1365,1410,1460,1423
39,"Union",1320,"Elizabeth City","Administration Salaries and Benefits",1040,1075,1102,1126,1095
39,"Union",1320,"Elizabeth City","Total Operations and Maintenance of Plant",2334,2334,2361,2387,2388
39,"Union",1320,"Elizabeth City","Operations and Maintenance-Salaries and Benefits",1450,1484,1488,1522,1490
39,"Union",1320,"Elizabeth City","Board Contribution to Food Services",0,0,0,0,0
39,"Union",1320,"Elizabeth City","Total Extracurricular Costs",142,136,142,149,147
39,"Union",1320,"Elizabeth City","Total Equipment Costs",20,105,17,122,9
39,"Union",1320,"Elizabeth City","Legal Costs",69,70,77,79,76
39,"Union",1320,"Elizabeth City","Restricted Federal and State Revenue other than Preschool Education Aid Included Above",278,226,228,250,240
39,"Union",1320,"Elizabeth City","Employee Benefits as a percentage of salaries","30.73%","30.35%","31.77%","31.93%","31.87%"
39,"Union",1710,"Garwood Boro","Total Budgetary Comparative Per Pupil Cost",13729,14153,14103,15206,15147
39,"Union",1710,"Garwood Boro","Total Classroom Instruction",7689,7730,7828,8440,8470
39,"Union",1710,"Garwood Boro","Classroom-Salaries and Benefits",7385,7229,7465,8048,8091
39,"Union",1710,"Garwood Boro","Classroom-General Supplies and Textbooks",259,451,350,377,372
39,"Union",1710,"Garwood Boro","Classroom-Purchased Services",46,51,13,14,7
39,"Union",1710,"Garwood Boro","Total Support Services",1870,2246,2165,2335,2367
39,"Union",1710,"Garwood Boro","Support Services-Salaries and Benefits",1634,1765,1937,2088,2065
39,"Union",1710,"Garwood Boro","Total Administrative Costs",1868,1866,1935,2086,2012
39,"Union",1710,"Garwood Boro","Administration Salaries and Benefits",1490,1494,1496,1613,1582
39,"Union",1710,"Garwood Boro","Total Operations and Maintenance of Plant",2081,2110,1946,2098,2084
39,"Union",1710,"Garwood Boro","Operations and Maintenance-Salaries and Benefits",1020,1109,1015,1094,1180
39,"Union",1710,"Garwood Boro","Board Contribution to Food Services",0,0,0,0,0
39,"Union",1710,"Garwood Boro","Total Extracurricular Costs",212,193,221,239,206
39,"Union",1710,"Garwood Boro","Total Equipment Costs",95,0,0,0,0
39,"Union",1710,"Garwood Boro","Legal Costs",46,51,78,84,84
39,"Union",1710,"Garwood Boro","Employee Benefits as a percentage of salaries","29.97%","29.04%","31.16%","31.16%","31.74%"
39,"Union",2190,"Hillside Twp","Total Budgetary Comparative Per Pupil Cost",15226,15347,16698,16583,17085
39,"Union",2190,"Hillside Twp","Total Classroom Instruction",8614,8906,9556,9394,9509
39,"Union",2190,"Hillside Twp","Classroom-Salaries and Benefits",8099,8402,9252,9052,9095
39,"Union",2190,"Hillside Twp","Classroom-General Supplies and Textbooks",419,437,218,258,205
39,"Union",2190,"Hillside Twp","Classroom-Purchased Services",95,67,86,84,210
39,"Union",2190,"Hillside Twp","Total Support Services",2466,2267,2596,2546,2738
39,"Union",2190,"Hillside Twp","Support Services-Salaries and Benefits",2238,2040,2358,2307,2372
39,"Union",2190,"Hillside Twp","Total Administrative Costs",1840,1890,1975,1967,1929
39,"Union",2190,"Hillside Twp","Administration Salaries and Benefits",1564,1591,1672,1636,1729
39,"Union",2190,"Hillside Twp","Total Operations and Maintenance of Plant",2048,2012,2278,2379,2578
39,"Union",2190,"Hillside Twp","Operations and Maintenance-Salaries and Benefits",1344,1383,1517,1484,1466
39,"Union",2190,"Hillside Twp","Board Contribution to Food Services",0,0,0,0,0
39,"Union",2190,"Hillside Twp","Total Extracurricular Costs",231,247,265,270,299
39,"Union",2190,"Hillside Twp","Total Equipment Costs",22,137,63,82,150
39,"Union",2190,"Hillside Twp","Legal Costs",38,38,38,49,38
39,"Union",2190,"Hillside Twp","Employee Benefits as a percentage of salaries","30.07%","30.58%","31.19%","31.19%","32.78%"
39,"Union",2420,"Kenilworth Boro","Total Budgetary Comparative Per Pupil Cost",14791,16142,17566,17550,17611
39,"Union",2420,"Kenilworth Boro","Total Classroom Instruction",9470,10144,11053,10991,11287
39,"Union",2420,"Kenilworth Boro","Classroom-Salaries and Benefits",9123,9768,10652,10589,10829
39,"Union",2420,"Kenilworth Boro","Classroom-General Supplies and Textbooks",277,318,347,349,342
39,"Union",2420,"Kenilworth Boro","Classroom-Purchased Services",70,58,54,53,115
39,"Union",2420,"Kenilworth Boro","Total Support Services",2208,2438,2896,2879,2751
39,"Union",2420,"Kenilworth Boro","Support Services-Salaries and Benefits",2078,2261,2682,2666,2506
39,"Union",2420,"Kenilworth Boro","Total Administrative Costs",1406,1533,1550,1542,1532
39,"Union",2420,"Kenilworth Boro","Administration Salaries and Benefits",1081,1183,1248,1240,1235
39,"Union",2420,"Kenilworth Boro","Total Operations and Maintenance of Plant",1211,1409,1559,1633,1527
39,"Union",2420,"Kenilworth Boro","Operations and Maintenance-Salaries and Benefits",431,417,468,465,469
39,"Union",2420,"Kenilworth Boro","Board Contribution to Food Services",0,0,0,0,0
39,"Union",2420,"Kenilworth Boro","Total Extracurricular Costs",477,419,481,478,489
39,"Union",2420,"Kenilworth Boro","Total Equipment Costs",114,2,13,45,0
39,"Union",2420,"Kenilworth Boro","Legal Costs",64,95,50,51,53
39,"Union",2420,"Kenilworth Boro","Employee Benefits as a percentage of salaries","25.46%","23.28%","27.39%","27.39%","26.63%"
39,"Union",2660,"Linden City","Total Budgetary Comparative Per Pupil Cost",16403,16371,17646,17883,18004
39,"Union",2660,"Linden City","Total Classroom Instruction",10002,10044,10817,10900,11023
39,"Union",2660,"Linden City","Classroom-Salaries and Benefits",9373,9475,10259,10319,10370
39,"Union",2660,"Linden City","Classroom-General Supplies and Textbooks",291,254,229,245,217
39,"Union",2660,"Linden City","Classroom-Purchased Services",338,315,329,336,436
39,"Union",2660,"Linden City","Total Support Services",2356,2322,2520,2596,2612
39,"Union",2660,"Linden City","Support Services-Salaries and Benefits",2126,2104,2228,2261,2289
39,"Union",2660,"Linden City","Total Administrative Costs",1754,1711,1842,1881,1881
39,"Union",2660,"Linden City","Administration Salaries and Benefits",1520,1521,1544,1573,1574
39,"Union",2660,"Linden City","Total Operations and Maintenance of Plant",2066,2054,2199,2232,2219
39,"Union",2660,"Linden City","Operations and Maintenance-Salaries and Benefits",1191,1172,1195,1207,1202
39,"Union",2660,"Linden City","Board Contribution to Food Services",0,0,0,0,0
39,"Union",2660,"Linden City","Total Extracurricular Costs",219,234,261,267,263
39,"Union",2660,"Linden City","Total Equipment Costs",54,97,78,118,119
39,"Union",2660,"Linden City","Legal Costs",25,22,40,40,47
39,"Union",2660,"Linden City","Employee Benefits as a percentage of salaries","31.34%","30.29%","30.50%","30.58%","30.01%"
39,"Union",3470,"Mountainside Boro","Total Budgetary Comparative Per Pupil Cost",13328,14113,15660,15420,15671
39,"Union",3470,"Mountainside Boro","Total Classroom Instruction",8306,8896,9838,9597,9658
39,"Union",3470,"Mountainside Boro","Classroom-Salaries and Benefits",7986,8530,9452,9274,9347
39,"Union",3470,"Mountainside Boro","Classroom-General Supplies and Textbooks",270,290,312,249,263
39,"Union",3470,"Mountainside Boro","Classroom-Purchased Services",50,76,73,73,48
39,"Union",3470,"Mountainside Boro","Total Support Services",1971,2081,2503,2457,2558
39,"Union",3470,"Mountainside Boro","Support Services-Salaries and Benefits",1635,1809,2116,2076,2197
39,"Union",3470,"Mountainside Boro","Total Administrative Costs",1387,1548,1509,1585,1584
39,"Union",3470,"Mountainside Boro","Administration Salaries and Benefits",1191,1304,1223,1268,1301
39,"Union",3470,"Mountainside Boro","Total Operations and Maintenance of Plant",1493,1437,1604,1580,1642
39,"Union",3470,"Mountainside Boro","Operations and Maintenance-Salaries and Benefits",849,824,916,899,917
39,"Union",3470,"Mountainside Boro","Board Contribution to Food Services",0,0,0,0,0
39,"Union",3470,"Mountainside Boro","Total Extracurricular Costs",171,150,206,202,228
39,"Union",3470,"Mountainside Boro","Total Equipment Costs",83,76,0,60,0
39,"Union",3470,"Mountainside Boro","Legal Costs",24,40,34,47,37
39,"Union",3470,"Mountainside Boro","Employee Benefits as a percentage of salaries","31.52%","29.39%","32.91%","32.73%","35.10%"
39,"Union",3560,"New Providence Boro","Total Budgetary Comparative Per Pupil Cost",13826,14413,15441,15481,15778
39,"Union",3560,"New Providence Boro","Total Classroom Instruction",8445,8809,9438,9349,9626
39,"Union",3560,"New Providence Boro","Classroom-Salaries and Benefits",8029,8346,8935,8818,9083
39,"Union",3560,"New Providence Boro","Classroom-General Supplies and Textbooks",354,419,449,466,481
39,"Union",3560,"New Providence Boro","Classroom-Purchased Services",61,44,54,65,62
39,"Union",3560,"New Providence Boro","Total Support Services",1945,2021,2196,2244,2283
39,"Union",3560,"New Providence Boro","Support Services-Salaries and Benefits",1774,1813,1970,1981,2022
39,"Union",3560,"New Providence Boro","Total Administrative Costs",1700,1729,1892,1935,1934
39,"Union",3560,"New Providence Boro","Administration Salaries and Benefits",1342,1379,1506,1520,1544
39,"Union",3560,"New Providence Boro","Total Operations and Maintenance of Plant",1212,1295,1311,1328,1326
39,"Union",3560,"New Providence Boro","Operations and Maintenance-Salaries and Benefits",820,832,874,868,883
39,"Union",3560,"New Providence Boro","Board Contribution to Food Services",0,0,0,0,0
39,"Union",3560,"New Providence Boro","Total Extracurricular Costs",498,530,573,593,576
39,"Union",3560,"New Providence Boro","Total Equipment Costs",53,152,236,239,321
39,"Union",3560,"New Providence Boro","Legal Costs",36,51,59,73,58
39,"Union",3560,"New Providence Boro","Employee Benefits as a percentage of salaries","26.11%","27.03%","30.14%","30.12%","31.15%"
39,"Union",4160,"Plainfield City","Total Budgetary Comparative Per Pupil Cost",15510,16122,16807,16060,16383
39,"Union",4160,"Plainfield City","Total Classroom Instruction",8553,9011,9489,8949,9266
39,"Union",4160,"Plainfield City","Classroom-Salaries and Benefits",8286,8704,9085,8555,8670
39,"Union",4160,"Plainfield City","Classroom-General Supplies and Textbooks",174,213,312,302,509
39,"Union",4160,"Plainfield City","Classroom-Purchased Services",93,94,92,92,87
39,"Union",4160,"Plainfield City","Total Support Services",2468,2465,2601,2565,2565
39,"Union",4160,"Plainfield City","Support Services-Salaries and Benefits",2137,2059,2198,2207,2220
39,"Union",4160,"Plainfield City","Total Administrative Costs",1796,1821,1825,1789,1786
39,"Union",4160,"Plainfield City","Administration Salaries and Benefits",1433,1403,1445,1424,1431
39,"Union",4160,"Plainfield City","Total Operations and Maintenance of Plant",2459,2586,2639,2518,2516
39,"Union",4160,"Plainfield City","Operations and Maintenance-Salaries and Benefits",1586,1661,1700,1621,1622
39,"Union",4160,"Plainfield City","Board Contribution to Food Services",0,0,0,0,0
39,"Union",4160,"Plainfield City","Total Extracurricular Costs",153,148,168,160,164
39,"Union",4160,"Plainfield City","Total Equipment Costs",54,58,40,151,62
39,"Union",4160,"Plainfield City","Legal Costs",37,42,38,36,35
39,"Union",4160,"Plainfield City","Restricted Federal and State Revenue other than Preschool Education Aid Included Above",154,153,153,146,118
39,"Union",4160,"Plainfield City","Employee Benefits as a percentage of salaries","31.91%","30.67%","33.52%","33.14%","36.22%"
39,"Union",4290,"Rahway City","Total Budgetary Comparative Per Pupil Cost",14910,15352,16223,16459,16394
39,"Union",4290,"Rahway City","Total Classroom Instruction",9195,9505,10098,10130,10080
39,"Union",4290,"Rahway City","Classroom-Salaries and Benefits",8722,9090,9601,9625,9584
39,"Union",4290,"Rahway City","Classroom-General Supplies and Textbooks",292,285,316,319,302
39,"Union",4290,"Rahway City","Classroom-Purchased Services",181,129,180,186,194
39,"Union",4290,"Rahway City","Total Support Services",2497,2642,2915,3049,3077
39,"Union",4290,"Rahway City","Support Services-Salaries and Benefits",1984,2089,2254,2288,2308
39,"Union",4290,"Rahway City","Total Administrative Costs",1392,1346,1408,1455,1451
39,"Union",4290,"Rahway City","Administration Salaries and Benefits",1103,1098,1131,1153,1122
39,"Union",4290,"Rahway City","Total Operations and Maintenance of Plant",1468,1519,1424,1441,1404
39,"Union",4290,"Rahway City","Operations and Maintenance-Salaries and Benefits",854,878,838,795,839
39,"Union",4290,"Rahway City","Board Contribution to Food Services",0,0,0,0,0
39,"Union",4290,"Rahway City","Total Extracurricular Costs",345,327,371,376,378
39,"Union",4290,"Rahway City","Total Equipment Costs",75,25,166,173,20
39,"Union",4290,"Rahway City","Legal Costs",35,24,28,28,23
39,"Union",4290,"Rahway City","Employee Benefits as a percentage of salaries","26.71%","30.97%","30.35%","30.55%","31.04%"
39,"Union",4540,"Roselle Boro","Total Budgetary Comparative Per Pupil Cost",15800,15498,17579,18047,18793
